Error al procesar el item {}: {}Calle(id=null, codigo=7, via=CL, nombre=AARON, primerNum=1, ultimoNum=3, barrio=MANGAS VERDES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30520, via=CL, nombre=GAVILAN, primerNum=1, ultimoNum=23, barrio=EL TOMILLAR, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30520, via=CL, nombre=GAVILAN, primerNum=2, ultimoNum=22, barrio=EL TOMILLAR, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30548, via=CL, nombre=GAVILANES LOS, primerNum=1, ultimoNum=15, barrio=HELIOMAR, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30548, via=CL, nombre=GAVILANES LOS, primerNum=17, ultimoNum=53, barrio=HACIENDA PLATERO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30548, via=CL, nombre=GAVILANES LOS, primerNum=2, ultimoNum=16, barrio=HELIOMAR, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30548, via=CL, nombre=GAVILANES LOS, primerNum=18, ultimoNum=48, barrio=HACIENDA PLATERO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81565, via=DSMO, nombre=GAVIRA LA, primerNum=1, ultimoNum=1, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30576, via=CRIL, nombre=GAYUMBA, primerNum=1, ultimoNum=7, barrio=EL OLIVAR, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30576, via=CRIL, nombre=GAYUMBA, primerNum=2, ultimoNum=8, barrio=EL OLIVAR, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30590, via=PJE, nombre=GAZA DE, primerNum=1, ultimoNum=1, barrio=PARQUE DEL SUR, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30590, via=PJE, nombre=GAZA DE, primerNum=2, ultimoNum=4, barrio=PARQUE DEL SUR, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30604, via=CL, nombre=GAZULES, primerNum=1, ultimoNum=19, barrio=SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30604, via=CL, nombre=GAZULES, primerNum=2, ultimoNum=4, barrio=SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30604, via=CL, nombre=GAZULES, primerNum=6, ultimoNum=8, barrio=PARQUE VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=40255, via=CL, nombre=GEA, primerNum=1, ultimoNum=15, barrio=LOS PRADOS, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=40255, via=CL, nombre=GEA, primerNum=2, ultimoNum=16, barrio=LOS PRADOS, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30632, via=CL, nombre=GENALGUACIL, primerNum=1, ultimoNum=7, barrio=POL IND HAZA ANGOSTA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30632, via=CL, nombre=GENALGUACIL, primerNum=2, ultimoNum=6, barrio=POL IND HAZA ANGOSTA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30639, via=CL, nombre=GENERACION, primerNum=1, ultimoNum=7, barrio=EL TARAJAL, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30639, via=CL, nombre=GENERACION, primerNum=9, ultimoNum=19, barrio=PARQ EMP LA HUERTECILLA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30639, via=CL, nombre=GENERACION, primerNum=21, ultimoNum=31, barrio=EL TARAJAL, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30639, via=CL, nombre=GENERACION, primerNum=33, ultimoNum=49, barrio=PARQ EMP LA HUERTECILLA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30639, via=CL, nombre=GENERACION, primerNum=51, ultimoNum=57, barrio=POL IND CARAMBUCO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30639, via=CL, nombre=GENERACION, primerNum=2, ultimoNum=2, barrio=EL TARAJAL, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30639, via=CL, nombre=GENERACION, primerNum=4, ultimoNum=54, barrio=PARQ EMP LA HUERTECILLA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30639, via=CL, nombre=GENERACION, primerNum=56, ultimoNum=58, barrio=POL IND CARAMBUCO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30646, via=CL, nombre=GENERAL BLAKE, primerNum=1, ultimoNum=1, barrio=LAS CHAPAS, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30646, via=CL, nombre=GENERAL BLAKE, primerNum=2, ultimoNum=4, barrio=GAMARRA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30674, via=PL, nombre=GENERAL CANO, primerNum=1, ultimoNum=1, barrio=DOS HERMANAS, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30674, via=PL, nombre=GENERAL CANO, primerNum=2, ultimoNum=2, barrio=DOS HERMANAS, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30660, via=AV, nombre=GENERAL DUQUE DE AVEIRO, primerNum=1, ultimoNum=27, barrio=LOS PASEROS, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30660, via=AV, nombre=GENERAL DUQUE DE AVEIRO, primerNum=2, ultimoNum=24, barrio=LOS PASEROS, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30667, via=PJE, nombre=GENERAL DUQUE DE AVEIRO, primerNum=1, ultimoNum=7, barrio=LOS PASEROS, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30667, via=PJE, nombre=GENERAL DUQUE DE AVEIRO, primerNum=2, ultimoNum=4, barrio=LOS PASEROS, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30688, via=CL, nombre=GENERAL IBA�EZ, primerNum=1, ultimoNum=13, barrio=CRISTO DE LA EPIDEMIA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30688, via=CL, nombre=GENERAL IBA�EZ, primerNum=15, ultimoNum=53, barrio=OLLETAS, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30688, via=CL, nombre=GENERAL IBA�EZ, primerNum=2, ultimoNum=12, barrio=CRISTO DE LA EPIDEMIA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30688, via=CL, nombre=GENERAL IBA�EZ, primerNum=14, ultimoNum=54, barrio=OLLETAS, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30744, via=CL, nombre=GENERAL NARVAEZ, primerNum=1, ultimoNum=33, barrio=CONDE DE URE�A, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30744, via=CL, nombre=GENERAL NARVAEZ, primerNum=2, ultimoNum=28, barrio=CONDE DE URE�A, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30755, via=PJE, nombre=GENERAL NARVAEZ DEL, primerNum=1, ultimoNum=3, barrio=CONDE DE URE�A, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30755, via=PJE, nombre=GENERAL NARVAEZ DEL, primerNum=2, ultimoNum=4, barrio=CONDE DE URE�A, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=34314, via=PL, nombre=GENERAL TORRIJOS, primerNum=1, ultimoNum=3, barrio=LA MALAGUETA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=34314, via=PL, nombre=GENERAL TORRIJOS, primerNum=2, ultimoNum=2, barrio=LA MALAGUETA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30898, via=CL, nombre=GENESIS, primerNum=1, ultimoNum=3, barrio=CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30898, via=CL, nombre=GENESIS, primerNum=2, ultimoNum=4, barrio=CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30905, via=CL, nombre=GENEZARET, primerNum=1, ultimoNum=5, barrio=LOS TILOS, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30905, via=CL, nombre=GENEZARET, primerNum=2, ultimoNum=6, barrio=LOS TILOS, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30912, via=CL, nombre=GENIL, primerNum=1, ultimoNum=9, barrio=LA PRINCESA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30912, via=CL, nombre=GENIL, primerNum=2, ultimoNum=8, barrio=LA PRINCESA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30916, via=PJE, nombre=GENIL, primerNum=1, ultimoNum=5, barrio=LA PRINCESA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30916, via=PJE, nombre=GENIL, primerNum=2, ultimoNum=8, barrio=LA PRINCESA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30935, via=CL, nombre=GENOVESES, primerNum=1, ultimoNum=9, barrio=PAVERO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30935, via=CL, nombre=GENOVESES, primerNum=2, ultimoNum=8, barrio=PAVERO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30938, via=CL, nombre=GENTIL, primerNum=1, ultimoNum=5, barrio=HUERTA NUEVA-PTO TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30938, via=CL, nombre=GENTIL, primerNum=2, ultimoNum=8, barrio=HUERTA NUEVA-PTO TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30933, via=CL, nombre=GEORGE OHM, primerNum=1, ultimoNum=1, barrio=PARQUE TECNOL�GICO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30933, via=CL, nombre=GEORGE OHM, primerNum=2, ultimoNum=2, barrio=PARQUE TECNOL�GICO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30924, via=CL, nombre=GEORGES BIZET, primerNum=1, ultimoNum=1, barrio=LA PRINCESA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30924, via=CL, nombre=GEORGES BIZET, primerNum=2, ultimoNum=2, barrio=LA PRINCESA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30939, via=CL, nombre=GERALD BRENAN, primerNum=1, ultimoNum=75, barrio=PARQ EMP GUADALHORCE, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30939, via=CL, nombre=GERALD BRENAN, primerNum=2, ultimoNum=88, barrio=PARQ EMP GUADALHORCE, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30961, via=CL, nombre=GERARDO DIEGO, primerNum=1, ultimoNum=19, barrio=GRANJA SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30961, via=CL, nombre=GERARDO DIEGO, primerNum=2, ultimoNum=2, barrio=CARLINDA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30964, via=CL, nombre=GERBERA, primerNum=1, ultimoNum=15, barrio=SALINAS, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30964, via=CL, nombre=GERBERA, primerNum=2, ultimoNum=14, barrio=SALINAS, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30968, via=CL, nombre=GERONA, primerNum=1, ultimoNum=33, barrio=LOS TILOS, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30968, via=CL, nombre=GERONA, primerNum=35, ultimoNum=49, barrio=CRUZ DEL HUMILLADERO, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30968, via=CL, nombre=GERONA, primerNum=2, ultimoNum=24, barrio=LOS TILOS, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30968, via=CL, nombre=GERONA, primerNum=26, ultimoNum=36, barrio=CRUZ DEL HUMILLADERO, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30982, via=CMNO, nombre=GIBRALFARO, primerNum=1, ultimoNum=7, barrio=MONTE SANCHA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30982, via=CMNO, nombre=GIBRALFARO, primerNum=9, ultimoNum=11, barrio=MONTE DE GIBRALFARO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30982, via=CMNO, nombre=GIBRALFARO, primerNum=2, ultimoNum=18, barrio=MONTE SANCHA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30982, via=CMNO, nombre=GIBRALFARO, primerNum=20, ultimoNum=24, barrio=VENTAJA ALTA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=30982, via=CMNO, nombre=GIBRALFARO, primerNum=26, ultimoNum=28, barrio=MONTE DE GIBRALFARO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31024, via=CL, nombre=GIGANTES, primerNum=1, ultimoNum=19, barrio=LA GOLETA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31024, via=CL, nombre=GIGANTES, primerNum=2, ultimoNum=16, barrio=LA GOLETA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31045, via=CL, nombre=GIL POLO, primerNum=1, ultimoNum=3, barrio=CONDE DE URE�A, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31045, via=CL, nombre=GIL POLO, primerNum=2, ultimoNum=2, barrio=CONDE DE URE�A, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31067, via=CL, nombre=GIOCONDA LA, primerNum=1, ultimoNum=15, barrio=FINCA LA HACIENDA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31067, via=CL, nombre=GIOCONDA LA, primerNum=2, ultimoNum=6, barrio=CHURRIANA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31067, via=CL, nombre=GIOCONDA LA, primerNum=8, ultimoNum=68, barrio=EL CUARTON, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31072, via=CL, nombre=GIORDANO BRUNO, primerNum=1, ultimoNum=7, barrio=HACIENDA BIZCOCHERO, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31072, via=CL, nombre=GIORDANO BRUNO, primerNum=2, ultimoNum=6, barrio=HACIENDA BIZCOCHERO, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31050, via=CL, nombre=GIOTTO, primerNum=1, ultimoNum=1, barrio=EL BRILLANTE, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31050, via=CL, nombre=GIOTTO, primerNum=2, ultimoNum=4, barrio=CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31049, via=CL, nombre=GIOVANNI PAISIELLO, primerNum=1, ultimoNum=1, barrio=HACIENDA CABELLO, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31049, via=CL, nombre=GIOVANNI PAISIELLO, primerNum=2, ultimoNum=2, barrio=HACIENDA CABELLO, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31108, via=CL, nombre=GIRONDA, primerNum=1, ultimoNum=9, barrio=CAMPOS ELISEOS, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31108, via=CL, nombre=GIRONDA, primerNum=2, ultimoNum=2, barrio=CAMPOS ELISEOS, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31136, via=CL, nombre=GISBERT, primerNum=1, ultimoNum=3, barrio=EL EJIDO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31136, via=CL, nombre=GISBERT, primerNum=2, ultimoNum=6, barrio=EL EJIDO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=35128, via=CL, nombre=GITANILLA LA, primerNum=1, ultimoNum=37, barrio=PARQ EMP SANTA CRUZ, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=35128, via=CL, nombre=GITANILLA LA, primerNum=2, ultimoNum=32, barrio=PARQ EMP SANTA CRUZ, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=31157, via=CL, nombre=GITANILLO DE CAMAS, primerNum=1, ultimoNum=25, barrio=CASTA�ETAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
